"09:05:46";"1";"192";""
"09:05:49";"0";"192";""
"09:05:51";"1";"192";""
"09:05:54";"0";"192";""
"09:05:57";"1";"192";""
"09:06:00";"0";"192";""
"09:06:02";"1";"192";""
"09:06:05";"0";"192";""
"09:06:07";"1";"192";""
"09:06:10";"0";"192";""
"09:06:12";"1";"192";""
"09:06:15";"0";"192";""
"09:06:22";"1";"192";""
"09:06:25";"0";"192";""
"09:06:32";"1";"192";""
"09:06:35";"0";"192";""
"09:07:42";"1";"192";""
"09:07:45";"0";"192";""
"09:07:47";"1";"192";""
"09:07:50";"0";"192";""
"09:07:53";"1";"192";""
"09:07:56";"0";"192";""
"09:08:12";"1";"192";""
"09:08:15";"0";"192";""
"09:08:37";"1";"192";""
"09:08:40";"0";"192";""
"09:09:13";"1";"192";""
"09:09:16";"0";"192";""
"09:10:38";"1";"192";""
"09:10:41";"0";"192";""
"09:10:47";"1";"192";""
"09:10:50";"0";"192";""
"09:11:03";"1";"192";""
"09:11:06";"0";"192";""
"09:11:13";"1";"192";""
"09:11:16";"0";"192";""
"09:11:18";"1";"192";""
"09:11:21";"0";"192";""
"09:11:23";"1";"192";""
"09:11:26";"0";"192";""
"09:11:28";"1";"192";""
"09:11:31";"0";"192";""
"09:11:33";"1";"192";""
"09:11:36";"0";"192";""
"09:11:48";"1";"192";""
"09:11:51";"0";"192";""
"09:11:58";"1";"192";""
"09:12:02";"0";"192";""
"09:12:04";"1";"192";""
"09:12:07";"0";"192";""
"09:12:09";"1";"192";""
"09:12:11";"0";"192";""
"09:12:13";"1";"192";""
"09:12:16";"0";"192";""
"09:13:23";"1";"192";""
"09:13:26";"0";"192";""
"09:14:24";"1";"192";""
"09:14:27";"0";"192";""
"09:14:43";"1";"192";""
"09:14:46";"0";"192";""
"09:15:09";"1";"192";""
"09:15:12";"0";"192";""
"09:15:19";"1";"192";""
"09:15:22";"0";"192";""
"09:15:55";"1";"192";""
"09:15:57";"0";"192";""
"09:15:59";"1";"192";""
"09:16:02";"0";"192";""
"09:16:04";"1";"192";""
"09:16:07";"0";"192";""
"09:16:09";"1";"192";""
"09:16:12";"0";"192";""
"09:16:19";"1";"192";""
"09:16:22";"0";"192";""
"09:16:39";"1";"192";""
"09:16:43";"0";"192";""
"09:16:45";"1";"192";""
"09:16:48";"0";"192";""
"09:16:55";"1";"192";""
"09:16:58";"0";"192";""
"09:17:14";"1";"192";""
