"08:36:27";"18.369566";"192";""
"08:36:28";"18.355978";"192";""
"08:36:29";"18.342392";"192";""
"08:36:30";"18.464674";"192";""
"08:36:31";"18.410326";"192";""
"08:36:32";"18.369566";"192";""
"08:36:33";"18.355978";"192";""
"08:36:34";"18.342392";"192";""
"08:36:35";"18.4375";"192";""
"08:36:36";"18.39674";"192";""
"08:36:37";"18.355978";"192";""
"08:36:38";"18.342392";"192";""
"08:36:39";"18.315218";"192";""
"08:36:40";"18.410326";"192";""
"08:36:41";"18.342392";"192";""
"08:36:42";"18.315218";"192";""
"08:36:43";"18.288044";"192";""
"08:36:44";"18.668478";"192";""
"08:36:45";"18.383152";"192";""
"08:36:46";"18.315218";"192";""
"08:36:47";"18.288044";"192";""
"08:36:48";"18.26087";"192";""
"08:36:49";"19.02174";"192";""
"08:36:50";"18.383152";"192";""
"08:36:51";"18.315218";"192";""
"08:36:52";"18.26087";"192";""
"08:36:53";"18.233696";"192";""
"08:36:54";"18.220108";"192";""
"08:36:55";"18.192934";"192";""
"08:36:56";"18.179348";"192";""
"08:36:58";"18.16576";"192";""
"08:37:00";"19.008152";"192";""
"08:37:01";"18.315218";"192";""
"08:37:02";"18.288044";"192";""
"08:37:03";"18.26087";"192";""
"08:37:04";"18.247282";"192";""
"08:37:05";"18.491848";"192";""
"08:37:06";"18.111414";"192";""
"08:37:07";"18.043478";"192";""
"08:37:08";"18.016304";"192";""
"08:37:09";"17.975544";"192";""
"08:37:10";"17.94837";"192";""
"08:37:11";"17.934782";"192";""
"08:37:14";"17.907608";"192";""
"08:37:15";"18.08424";"192";""
"08:37:16";"17.839674";"192";""
"08:37:17";"17.798914";"192";""
"08:37:18";"17.77174";"192";""
"08:37:19";"17.758152";"192";""
"08:37:20";"17.744566";"192";""
"08:37:21";"17.730978";"192";""
"08:37:24";"17.703804";"192";""
"08:37:29";"17.690218";"192";""
"08:37:33";"17.67663";"192";""
"08:37:38";"17.663044";"192";""
"08:37:42";"17.649456";"192";""
"08:37:55";"17.63587";"192";""
"08:37:56";"17.649456";"192";""
"08:37:58";"17.63587";"192";""
"08:38:07";"17.622282";"192";""
"08:38:08";"17.63587";"192";""
"08:38:13";"17.622282";"192";""
"08:38:14";"17.63587";"192";""
"08:38:21";"17.622282";"192";""
"08:38:23";"17.63587";"192";""
"08:38:24";"17.622282";"192";""
"08:38:26";"17.63587";"192";""
"08:38:27";"17.622282";"192";""
"08:38:29";"17.63587";"192";""
"08:38:30";"17.622282";"192";""
"08:38:41";"17.608696";"192";""
"08:38:42";"17.622282";"192";""
"08:38:44";"17.608696";"192";""
"08:38:45";"17.622282";"192";""
"08:38:48";"17.608696";"192";""
"08:39:12";"17.595108";"192";""
"08:39:13";"17.608696";"192";""
"08:39:14";"17.595108";"192";""
"08:39:16";"17.608696";"192";""
"08:39:18";"17.595108";"192";""
"08:39:31";"17.608696";"192";""
"08:39:33";"17.595108";"192";""
"08:39:41";"17.608696";"192";""
"08:39:42";"17.595108";"192";""
"08:40:07";"17.581522";"192";""
"08:40:08";"17.595108";"192";""
"08:40:10";"17.581522";"192";""
"08:40:11";"17.595108";"192";""
"08:40:18";"17.581522";"192";""
"08:40:23";"17.595108";"192";""
"08:40:25";"17.581522";"192";""
"08:40:26";"18.043478";"192";""
"08:40:27";"17.880434";"192";""
"08:40:28";"17.798914";"192";""
"08:40:29";"17.785326";"192";""
"08:40:31";"17.880434";"192";""
"08:40:32";"17.703804";"192";""
"08:40:33";"17.663044";"192";""
"08:40:34";"17.649456";"192";""
"08:40:35";"17.622282";"192";""
"08:40:36";"17.595108";"192";""
"08:40:37";"17.581522";"192";""
"08:40:38";"17.567934";"192";""
"08:40:40";"17.554348";"192";""
"08:40:42";"17.54076";"192";""
"08:40:45";"17.527174";"192";""
"08:40:47";"17.513586";"192";""
"08:40:49";"17.5";"192";""
"08:40:51";"17.513586";"192";""
"08:40:53";"17.5";"192";""
"08:40:57";"17.486414";"192";""
"08:41:04";"17.472826";"192";""
"08:41:05";"17.486414";"192";""
"08:41:06";"17.472826";"192";""
"08:41:15";"17.45924";"192";""
"08:41:24";"17.445652";"192";""
"08:41:34";"17.432066";"192";""
"08:41:35";"17.445652";"192";""
"08:41:37";"17.432066";"192";""
"08:41:46";"17.418478";"192";""
"08:41:50";"17.432066";"192";""
"08:41:52";"17.418478";"192";""
"08:41:55";"17.432066";"192";""
"08:41:56";"17.418478";"192";""
"08:42:51";"17.717392";"192";""
"08:42:52";"17.595108";"192";""
"08:42:53";"17.554348";"192";""
"08:42:54";"17.513586";"192";""
"08:42:55";"17.5";"192";""
"08:42:56";"17.486414";"192";""
"08:42:57";"17.45924";"192";""
"08:42:59";"17.445652";"192";""
"08:43:00";"17.432066";"192";""
"08:43:02";"17.418478";"192";""
"08:43:09";"17.404892";"192";""
"08:43:13";"17.391304";"192";""
"08:43:15";"17.404892";"192";""
"08:43:16";"17.45924";"192";""
"08:43:17";"17.432066";"192";""
"08:43:19";"17.445652";"192";""
"08:43:20";"17.432066";"192";""
"08:43:21";"17.5";"192";""
"08:43:22";"17.404892";"192";""
"08:43:23";"17.36413";"192";""
"08:43:24";"17.32337";"192";""
"08:43:25";"17.309782";"192";""
"08:43:26";"17.432066";"192";""
"08:43:27";"17.282608";"192";""
"08:43:28";"17.269022";"192";""
"08:43:29";"17.22826";"192";""
"08:43:31";"17.269022";"192";""
"08:43:32";"17.14674";"192";""
"08:43:33";"17.092392";"192";""
"08:43:36";"17.078804";"192";""
"08:43:37";"17.1875";"192";""
"08:43:38";"17.065218";"192";""
"08:43:39";"17.01087";"192";""
"08:43:40";"16.983696";"192";""
"08:43:41";"16.970108";"192";""
"08:43:42";"16.956522";"192";""
"08:43:44";"16.942934";"192";""
"08:43:45";"16.929348";"192";""
"08:43:47";"16.91576";"192";""
"08:43:49";"16.902174";"192";""
"08:43:52";"16.983696";"192";""
"08:43:53";"16.888586";"192";""
"08:43:54";"16.847826";"192";""
"08:43:55";"16.820652";"192";""
"08:43:56";"16.807066";"192";""
"08:43:57";"16.793478";"192";""
"08:43:59";"16.779892";"192";""
"08:44:01";"16.766304";"192";""
"08:44:02";"16.779892";"192";""
"08:44:07";"16.766304";"192";""
"08:44:13";"16.752718";"192";""
"08:44:15";"16.73913";"192";""
"08:44:22";"16.725544";"192";""
"08:44:32";"16.711956";"192";""
"08:44:51";"16.69837";"192";""
"08:45:20";"16.684782";"192";""
"08:45:21";"16.69837";"192";""
"08:45:23";"16.684782";"192";""
"08:45:24";"16.69837";"192";""
"08:45:25";"16.684782";"192";""
"08:45:32";"16.69837";"192";""
"08:45:33";"16.684782";"192";""
"08:45:34";"16.69837";"192";""
"08:45:35";"16.684782";"192";""
"08:45:51";"16.671196";"192";""
"08:45:54";"16.684782";"192";""
"08:45:57";"16.671196";"192";""
"08:45:59";"16.684782";"192";""
"08:46:00";"16.671196";"192";""
"08:46:01";"16.684782";"192";""
"08:46:02";"16.671196";"192";""
"08:46:03";"16.684782";"192";""
"08:46:05";"16.671196";"192";""
"08:47:59";"16.657608";"192";""
"08:48:03";"16.671196";"192";""
"08:48:06";"16.657608";"192";""
"08:48:08";"16.671196";"192";""
"08:48:09";"16.657608";"192";""
"08:48:10";"16.671196";"192";""
"08:48:16";"16.657608";"192";""
"08:48:17";"16.671196";"192";""
"08:48:29";"16.657608";"192";""
"08:48:33";"16.671196";"192";""
"08:48:34";"16.657608";"192";""
"08:48:36";"16.671196";"192";""
"08:48:42";"16.657608";"192";""
"08:48:43";"16.671196";"192";""
"08:48:47";"16.657608";"192";""
"08:48:48";"16.671196";"192";""
"08:48:49";"16.657608";"192";""
"08:51:17";"16.644022";"192";""
"08:51:18";"16.657608";"192";""
"08:51:23";"16.644022";"192";""
"08:51:25";"16.657608";"192";""
"08:51:29";"16.644022";"192";""
"08:51:30";"16.657608";"192";""
"08:51:40";"16.644022";"192";""
"08:51:43";"16.657608";"192";""
"08:51:45";"16.644022";"192";""
"08:51:48";"16.657608";"192";""
"08:51:49";"16.644022";"192";""
"08:51:50";"16.657608";"192";""
"08:51:53";"16.644022";"192";""
"08:51:55";"16.657608";"192";""
"08:51:56";"16.644022";"192";""
"08:51:57";"16.657608";"192";""
"08:51:58";"16.644022";"192";""
"08:52:12";"16.657608";"192";""
"08:52:14";"16.644022";"192";""
"08:52:19";"16.657608";"192";""
"08:52:20";"16.644022";"192";""
"08:52:22";"16.657608";"192";""
"08:52:23";"16.644022";"192";""
"08:52:25";"16.657608";"192";""
"08:52:26";"16.644022";"192";""
"08:52:33";"16.657608";"192";""
"08:52:35";"16.644022";"192";""
"08:55:15";"16.630434";"192";""
"08:55:16";"16.644022";"192";""
"08:55:31";"16.630434";"192";""
"08:55:32";"16.644022";"192";""
"08:56:04";"16.630434";"192";""
"08:56:05";"16.644022";"192";""
"08:56:07";"16.630434";"192";""
"08:56:08";"16.644022";"192";""
"08:56:14";"16.630434";"192";""
"08:56:15";"16.644022";"192";""
"08:56:23";"16.630434";"192";""
"08:56:24";"16.644022";"192";""
"08:56:25";"16.630434";"192";""
"08:56:26";"16.644022";"192";""
"08:56:27";"16.630434";"192";""
"08:56:28";"16.644022";"192";""
"08:56:43";"16.630434";"192";""
"08:56:44";"16.644022";"192";""
"08:56:49";"16.630434";"192";""
"08:56:50";"16.644022";"192";""
"08:56:53";"16.630434";"192";""
"08:56:54";"16.644022";"192";""
"08:56:57";"16.630434";"192";""
"08:56:58";"16.644022";"192";""
"08:57:01";"16.630434";"192";""
"08:57:04";"16.644022";"192";""
"08:57:05";"16.630434";"192";""
"08:57:06";"16.644022";"192";""
"08:57:10";"16.630434";"192";""
"08:57:13";"16.644022";"192";""
"08:57:16";"16.630434";"192";""
"08:57:17";"16.644022";"192";""
"08:57:18";"16.630434";"192";""
"08:57:19";"16.644022";"192";""
"08:57:20";"16.630434";"192";""
"08:57:22";"16.644022";"192";""
"08:57:23";"16.630434";"192";""
"08:57:24";"16.644022";"192";""
"08:57:25";"16.630434";"192";""
"08:57:26";"16.644022";"192";""
"08:57:27";"16.630434";"192";""
"08:57:29";"16.644022";"192";""
"08:57:30";"16.630434";"192";""
"08:57:33";"16.644022";"192";""
"08:57:39";"16.630434";"192";""
"08:57:44";"16.644022";"192";""
"08:57:45";"16.630434";"192";""
"08:57:46";"16.644022";"192";""
"08:57:47";"16.630434";"192";""
"08:57:53";"16.644022";"192";""
"08:57:54";"16.630434";"192";""
"08:57:55";"16.644022";"192";""
"08:57:58";"16.630434";"192";""
"08:57:59";"16.644022";"192";""
"08:58:15";"16.630434";"192";""
"08:58:17";"16.644022";"192";""
"08:58:19";"16.630434";"192";""
"08:58:31";"16.644022";"192";""
"08:58:32";"16.630434";"192";""
"08:58:35";"16.644022";"192";""
"08:58:36";"16.630434";"192";""
"08:58:37";"16.644022";"192";""
"08:58:38";"16.630434";"192";""
"08:58:42";"16.644022";"192";""
"08:58:43";"16.630434";"192";""
"08:58:58";"16.644022";"192";""
"08:58:59";"16.630434";"192";""
"09:05:47";"16.644022";"192";""
"09:05:52";"16.69837";"192";""
"09:05:57";"16.711956";"192";""
"09:06:12";"16.847826";"192";""
"09:06:13";"16.820652";"192";""
"09:06:15";"16.807066";"192";""
"09:06:22";"16.793478";"192";""
"09:06:32";"16.875";"192";""
"09:06:33";"16.861414";"192";""
"09:06:34";"16.847826";"192";""
"09:06:35";"16.83424";"192";""
"09:06:39";"16.820652";"192";""
"09:06:46";"16.807066";"192";""
"09:06:47";"16.820652";"192";""
"09:06:49";"16.807066";"192";""
"09:07:13";"16.793478";"192";""
"09:07:14";"16.807066";"192";""
"09:07:16";"16.793478";"192";""
"09:07:17";"16.807066";"192";""
"09:07:19";"16.793478";"192";""
"09:07:23";"16.807066";"192";""
"09:07:24";"16.793478";"192";""
"09:07:42";"16.91576";"192";""
"09:07:43";"16.888586";"192";""
"09:07:44";"16.875";"192";""
"09:07:45";"16.861414";"192";""
"09:07:46";"16.847826";"192";""
"09:07:47";"16.861414";"192";""
"09:07:51";"16.847826";"192";""
"09:07:52";"17.078804";"192";""
"09:07:53";"16.997282";"192";""
"09:07:54";"16.956522";"192";""
"09:07:55";"16.929348";"192";""
"09:07:56";"16.91576";"192";""
"09:07:57";"16.902174";"192";""
"09:07:59";"16.888586";"192";""
"09:08:04";"16.875";"192";""
"09:08:05";"16.861414";"192";""
"09:08:12";"16.847826";"192";""
"09:08:13";"17.038044";"192";""
"09:08:14";"16.983696";"192";""
"09:08:15";"16.956522";"192";""
"09:08:16";"16.942934";"192";""
"09:08:17";"16.91576";"192";""
"09:08:19";"16.902174";"192";""
"09:08:21";"16.888586";"192";""
"09:08:26";"16.875";"192";""
"09:08:32";"16.861414";"192";""
"09:08:38";"17.119566";"192";""
"09:08:39";"17.065218";"192";""
"09:08:40";"17.038044";"192";""
"09:08:41";"17.01087";"192";""
"09:08:42";"16.997282";"192";""
"09:08:45";"16.983696";"192";""
"09:08:48";"16.970108";"192";""
"09:08:50";"16.956522";"192";""
"09:08:53";"16.942934";"192";""
"09:08:54";"16.956522";"192";""
"09:08:55";"16.942934";"192";""
"09:09:02";"16.929348";"192";""
"09:09:08";"16.91576";"192";""
"09:09:13";"17.14674";"192";""
"09:09:14";"17.078804";"192";""
"09:09:15";"17.038044";"192";""
"09:09:16";"17.01087";"192";""
"09:09:17";"16.997282";"192";""
"09:09:19";"16.983696";"192";""
"09:09:20";"16.970108";"192";""
"09:09:21";"16.956522";"192";""
"09:09:25";"16.942934";"192";""
"09:09:28";"16.929348";"192";""
"09:09:29";"16.942934";"192";""
"09:09:30";"16.929348";"192";""
"09:09:32";"16.91576";"192";""
"09:09:43";"16.902174";"192";""
"09:10:05";"16.888586";"192";""
"09:10:07";"16.902174";"192";""
"09:10:08";"16.888586";"192";""
"09:10:28";"16.875";"192";""
"09:10:29";"16.888586";"192";""
"09:10:31";"16.875";"192";""
"09:10:33";"16.888586";"192";""
"09:10:34";"16.875";"192";""
"09:10:38";"17.201086";"192";""
"09:10:39";"17.119566";"192";""
"09:10:40";"17.092392";"192";""
"09:10:41";"17.065218";"192";""
"09:10:42";"17.05163";"192";""
"09:10:43";"17.038044";"192";""
"09:10:45";"17.024456";"192";""
"09:10:46";"17.01087";"192";""
"09:10:48";"17.201086";"192";""
"09:10:49";"17.119566";"192";""
"09:10:50";"17.092392";"192";""
